goal	rule	score
requires_specialist(D, S)	requires_specialist(osteoporosis, rheumatology)	1
requires_specialist(liver_disease, S)	requires_specialist(liver_disease, gastroenterology)	1
risk_increases(obesity, diabetes)	risk_increases(obesity, diabetes)	1
side_effect(D, RF)	side_effect(lisinopril, dizziness)	1
affects(hypertension, kidneys)	affects(hypertension, kidneys)	1
treats(SE, D)	treats(fluticasone, copd)	1
risk_increases(D, Doc)	risk_increases(poor_diet, diabetes)	1
exhibits(Spec, dizziness)	exhibits(patient_jack, dizziness)	1
exhibits(RF, D)	exhibits(patient_bob, shortness_of_breath)	1
has_symptom(D1, D)	has_symptom(liver_disease, fatigue)	1
risk_increases(sedentary_lifestyle, Doc)	risk_increases(sedentary_lifestyle, diabetes)	1
symptom(D)	symptom(muscle_weakness)	1
should_consult(D, dr_garcia)	should_consult(P, Doc) :- needs_specialist(P, Spec), has_specialty(Doc, Spec)	1
diagnosed_with(SE, D)	diagnosed_with(patient_kate, anemia)	1
at_risk_for(SE, depression)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
risk_increases(smoking, P)	risk_increases(smoking, cancer)	1
exhibits(SE, cough)	exhibits(patient_henry, cough)	1
exhibits(RF, D)	exhibits(patient_alice, headache)	1
at_risk_for(patient_noah, alzheimers)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
affects(D, Organ)	affects(migraine, brain)	1
has_symptom(D2, D)	has_symptom(kidney_disease, fatigue)	1
at_risk_for(patient_noah, osteoporosis)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
treats(D1, D)	treats(warfarin, stroke)	1
side_effect(levothyroxine, SE)	side_effect(levothyroxine, insomnia)	1
requires_specialist(P, D)	requires_specialist(asthma, pulmonology)	1
may_have_disease(SE, pneumonia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
affects(D, Spec)	affects(hypertension, heart)	1
treats(D2, D)	treats(oseltamivir, covid19)	1
has_symptom(D2, D)	has_symptom(stroke, dizziness)	1
needs_specialist(patient_grace, rheumatology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
affects(hypertension, Organ)	affects(hypertension, heart)	1
exhibits(Organ, shortness_of_breath)	exhibits(patient_bob, shortness_of_breath)	1
may_have_disease(RF, asthma)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
treats(Drug, D)	treats(sertraline, depression)	1
exhibits(D, headache)	exhibits(patient_jack, headache)	1
needs_specialist(Drug, endocrinology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
may_have_disease(patient_mia, depression)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
patient(patient_bob)	patient(patient_bob)	1
has_symptom(D, D1)	has_symptom(stroke, confusion)	1
has_symptom(D2, D)	has_symptom(heart_disease, fatigue)	1
has_symptom(migraine, Doc)	has_symptom(migraine, dizziness)	1
exhibits(S, D)	exhibits(patient_olivia, back_pain)	1
has_risk_factor(D1, D)	has_risk_factor(patient_henry, smoking)	1
affects(D, Spec)	affects(diabetes, heart)	1
patient(Doc)	patient(patient_kate)	1
may_have_disease(RF, hypothyroidism)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
requires_specialist(anxiety, psychiatry)	requires_specialist(anxiety, psychiatry)	1
may_have_disease(D, liver_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(Doc, joint_pain)	exhibits(patient_olivia, joint_pain)	1
should_consult(patient_grace, Drug)	should_consult(P, Doc) :- needs_specialist(P, Spec), has_specialty(Doc, Spec)	1
exhibits(D2, fatigue)	exhibits(patient_alice, fatigue)	1
exhibits(patient_grace, fatigue)	exhibits(patient_grace, fatigue)	1
diagnosed_with(RF, D)	diagnosed_with(patient_bob, asthma)	1
requires_specialist(pneumonia, infectious_disease)	requires_specialist(pneumonia, infectious_disease)	1
may_have_disease(patient_kate, pneumonia)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
may_have_disease(patient_kate, migraine)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
requires_specialist(D2, gastroenterology)	requires_specialist(anemia, gastroenterology)	1
exhibits(Drug, D)	exhibits(patient_eve, fever)	1
treats(SE, D)	treats(oseltamivir, covid19)	1
has_risk_factor(RF, D)	has_risk_factor(patient_alice, sedentary_lifestyle)	1
may_have_disease(patient_jack, migraine)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
risk_increases(D, cancer)	risk_increases(smoking, cancer)	1
has_symptom(D, RF)	has_symptom(depression, loss_of_appetite)	1
has_risk_factor(SE, D)	has_risk_factor(patient_mia, alcohol_abuse)	1
has_symptom(covid19, shortness_of_breath)	has_symptom(covid19, shortness_of_breath)	1
at_risk_for(D2, alzheimers)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
at_risk_for(D, copd)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
diagnosed_with(Organ, D)	diagnosed_with(patient_olivia, osteoporosis)	1
risk_increases(obesity, D)	risk_increases(obesity, diabetes)	1
treats(Spec, depression)	treats(sertraline, depression)	1
has_risk_factor(RF, D)	has_risk_factor(patient_bob, stress)	1
treats(D2, D)	treats(atorvastatin, hypertension)	1
has_symptom(anxiety, D)	has_symptom(anxiety, insomnia)	1
has_risk_factor(SE, D)	has_risk_factor(patient_bob, smoking)	1
side_effect(lisinopril, Drug)	side_effect(lisinopril, dizziness)	1
at_risk_for(patient_henry, Doc)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
causes(D, Organ)	causes(hypertension, kidney_disease)	1
patient(D1)	patient(patient_liam)	1
exhibits(Spec, D)	exhibits(patient_bob, cough)	1
affects(D, Doc)	affects(migraine, brain)	1
has_symptom(cancer, Doc)	has_symptom(cancer, fatigue)	1
exhibits(D1, fatigue)	exhibits(patient_iris, fatigue)	1
has_risk_factor(RF, stress)	has_risk_factor(patient_jack, stress)	1
treats(Drug, D)	treats(prednisone, arthritis)	1
risk_increases(D, D1)	risk_increases(family_history, cancer)	1
complication_risk(RF, anxiety)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	1
exhibits(D, fatigue)	exhibits(patient_mia, fatigue)	1
treats(aspirin, D2)	treats(aspirin, stroke)	1
risk_increases(obesity, D)	risk_increases(obesity, hypertension)	1
patient(D1)	patient(patient_bob)	1
side_effect(D, RF)	side_effect(oseltamivir, nausea)	1
specialty(D)	specialty(oncology)	1
exhibits(SE, D)	exhibits(patient_jack, headache)	1
treats(RF, asthma)	treats(prednisone, asthma)	1
risk_increases(D, D1)	risk_increases(obesity, diabetes)	1
exhibits(Doc, D)	exhibits(patient_henry, shortness_of_breath)	1
causes(D, D1)	causes(hypertension, heart_disease)	1
exhibits(S, shortness_of_breath)	exhibits(patient_henry, shortness_of_breath)	1
risk_increases(D, D2)	risk_increases(alcohol_abuse, cancer)	1
exhibits(RF, D)	exhibits(patient_iris, fatigue)	1
complication_risk(RF, kidney_disease)	complication_risk(P, D2) :- diagnosed_with(P, D1), causes(D1, D2)	1
has_symptom(D2, D)	has_symptom(anxiety, insomnia)	1
diagnosed_with(Doc, D)	diagnosed_with(patient_alice, diabetes)	1
has_symptom(SE, insomnia)	has_symptom(anxiety, insomnia)	1
exhibits(patient_bob, insomnia)	exhibits(patient_bob, insomnia)	1
side_effect(D, D1)	side_effect(amoxicillin, nausea)	1
needs_drug(SE, D)	needs_drug(P, Drug) :- diagnosed_with(P, D), treats(Drug, D)	1
has_symptom(D2, D)	has_symptom(pneumonia, fever)	1
has_symptom(depression, Doc)	has_symptom(depression, loss_of_appetite)	1
has_symptom(heart_disease, Doc)	has_symptom(heart_disease, fatigue)	1
exhibits(RF, D)	exhibits(patient_iris, muscle_weakness)	1
exhibits(Drug, D)	exhibits(patient_carol, dizziness)	1
has_symptom(D2, fever)	has_symptom(influenza, fever)	1
treats(SE, D)	treats(atorvastatin, hypertension)	1
affects(D, Doc)	affects(heart_disease, heart)	1
risk_increases(smoking, D)	risk_increases(smoking, cancer)	1
affects(diabetes, Drug)	affects(diabetes, kidneys)	1
exhibits(D, D1)	exhibits(patient_henry, shortness_of_breath)	1
has_symptom(hypothyroidism, Doc)	has_symptom(hypothyroidism, fatigue)	1
has_symptom(D, insomnia)	has_symptom(anxiety, insomnia)	1
exhibits(Organ, fatigue)	exhibits(patient_iris, fatigue)	1
requires_specialist(D2, gastroenterology)	requires_specialist(liver_disease, gastroenterology)	1
has_symptom(D, D2)	has_symptom(arthritis, fatigue)	1
has_symptom(D, RF)	has_symptom(osteoporosis, back_pain)	1
diagnosed_with(Organ, D)	diagnosed_with(patient_eve, pneumonia)	1
has_symptom(D, D2)	has_symptom(cancer, weight_loss)	1
may_have_disease(Doc, arthritis)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(RF, joint_pain)	exhibits(patient_grace, joint_pain)	1
has_symptom(D1, fatigue)	has_symptom(copd, fatigue)	1
causes(depression, D)	causes(depression, anxiety)	1
has_symptom(anemia, D)	has_symptom(anemia, pale_skin)	1
symptom(D)	symptom(pale_skin)	1
has_symptom(liver_disease, Doc)	has_symptom(liver_disease, fatigue)	1
exhibits(SE, D)	exhibits(patient_henry, fatigue)	1
requires_specialist(D2, neurology)	requires_specialist(migraine, neurology)	1
at_risk_specialist(RF, gastroenterology)	at_risk_specialist(P, Spec) :- at_risk_for(P, D), requires_specialist(D, Spec)	1
treats(D, pneumonia)	treats(amoxicillin, pneumonia)	1
exhibits(Spec, fever)	exhibits(patient_eve, fever)	1
complication_specialist(RF, D1)	complication_specialist(P, Spec) :- complication_risk(P, D), requires_specialist(D, Spec)	1
exhibits(Spec, D)	exhibits(patient_mia, abdominal_pain)	1
has_symptom(D, fatigue)	has_symptom(pneumonia, fatigue)	1
has_specialty(Drug, infectious_disease)	has_specialty(dr_garcia, infectious_disease)	1
treats(D1, D)	treats(amoxicillin, pneumonia)	1
requires_specialist(D2, infectious_disease)	requires_specialist(pneumonia, infectious_disease)	1
exhibits(D1, fever)	exhibits(patient_frank, fever)	1
needs_specialist(patient_grace, endocrinology)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
patient(D1)	patient(patient_jack)	1
specialty(D)	specialty(endocrinology)	1
has_risk_factor(RF, diabetes_history)	has_risk_factor(patient_liam, diabetes_history)	1
exhibits(RF, D)	exhibits(patient_eve, fatigue)	1
exhibits(SE, D)	exhibits(patient_alice, fatigue)	1
may_have_disease(patient_dave, depression)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_symptom(D, D1)	has_symptom(cancer, weight_loss)	1
has_symptom(D, D2)	has_symptom(alzheimers, confusion)	1
risk_increases(D, D2)	risk_increases(alcohol_abuse, liver_disease)	1
requires_specialist(diabetes, S)	requires_specialist(diabetes, endocrinology)	1
needs_specialist(patient_grace, psychiatry)	needs_specialist(P, Spec) :- may_have_disease(P, D), requires_specialist(D, Spec)	1
at_risk_for(D, heart_disease)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
may_have_disease(patient_kate, hypertension)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
specialty(D)	specialty(infectious_disease)	1
diagnosed_with(D, D1)	diagnosed_with(patient_olivia, osteoporosis)	1
exhibits(Spec, D)	exhibits(patient_iris, fatigue)	1
at_risk_for(RF, copd)	at_risk_for(P, D) :- has_risk_factor(P, RF), risk_increases(RF, D)	1
risk_increases(D, Doc)	risk_increases(sedentary_lifestyle, heart_disease)	1
patient(D)	patient(patient_kate)	1
diagnosed_with(SE, D)	diagnosed_with(patient_alice, hypertension)	1
may_have_disease(patient_iris, covid19)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
treats(D1, kidney_disease)	treats(lisinopril, kidney_disease)	1
has_specialty(Spec, endocrinology)	has_specialty(dr_patel, endocrinology)	1
has_symptom(anxiety, Doc)	has_symptom(anxiety, sweating)	1
side_effect(prednisone, SE)	side_effect(prednisone, weight_gain)	1
may_have_disease(SE, asthma)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
may_have_disease(patient_grace, copd)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
diagnosed_with(RF, D)	diagnosed_with(patient_kate, anemia)	1
has_risk_factor(RF, sedentary_lifestyle)	has_risk_factor(patient_dave, sedentary_lifestyle)	1
has_risk_factor(D, D1)	has_risk_factor(patient_noah, aging)	1
requires_specialist(anxiety, S)	requires_specialist(anxiety, psychiatry)	1
has_symptom(D, D1)	has_symptom(hypothyroidism, muscle_weakness)	1
exhibits(Drug, fatigue)	exhibits(patient_iris, fatigue)	1
exhibits(SE, cough)	exhibits(patient_bob, cough)	1
exhibits(Drug, D)	exhibits(patient_iris, muscle_weakness)	1
affects(migraine, Drug)	affects(migraine, brain)	1
affects(D, D1)	affects(diabetes, heart)	1
side_effect(D, RF)	side_effect(levothyroxine, insomnia)	1
has_symptom(D, RF)	has_symptom(diabetes, excessive_thirst)	1
exhibits(patient_mia, nausea)	exhibits(patient_mia, nausea)	1
may_have_disease(D1, osteoporosis)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
has_specialty(Drug, D)	has_specialty(dr_martinez, gastroenterology)	1
exhibits(D1, D)	exhibits(patient_mia, fatigue)	1
may_have_disease(patient_liam, liver_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
treats(D, D1)	treats(oseltamivir, influenza)	1
side_effect(D, D1)	side_effect(fluticasone, cough)	1
patient(Doc)	patient(patient_liam)	1
requires_specialist(anemia, gastroenterology)	requires_specialist(anemia, gastroenterology)	1
affects(D, D1)	affects(influenza, lungs)	1
has_symptom(diabetes, D)	has_symptom(diabetes, frequent_urination)	1
exhibits(Spec, weight_gain)	exhibits(patient_iris, weight_gain)	1
affects(D, S)	affects(stroke, brain)	1
exhibits(Doc, D)	exhibits(patient_bob, cough)	1
has_risk_factor(SE, D)	has_risk_factor(patient_liam, diabetes_history)	1
has_symptom(asthma, Doc)	has_symptom(asthma, chest_pain)	1
causes(hypertension, D)	causes(hypertension, kidney_disease)	1
exhibits(D1, sadness)	exhibits(patient_dave, sadness)	1
exhibits(SE, D)	exhibits(patient_frank, fever)	1
has_risk_factor(D2, alcohol_abuse)	has_risk_factor(patient_mia, alcohol_abuse)	1
requires_specialist(D2, infectious_disease)	requires_specialist(influenza, infectious_disease)	1
has_symptom(D1, D)	has_symptom(heart_disease, shortness_of_breath)	1
exhibits(D2, fatigue)	exhibits(patient_henry, fatigue)	1
patient(RF)	patient(patient_carol)	1
has_symptom(stroke, Doc)	has_symptom(stroke, muscle_weakness)	1
has_symptom(D, D2)	has_symptom(diabetes, blurred_vision)	1
exhibits(Doc, shortness_of_breath)	exhibits(patient_carol, shortness_of_breath)	1
treats(Spec, asthma)	treats(fluticasone, asthma)	1
diagnosed_with(D, D1)	diagnosed_with(patient_eve, pneumonia)	1
causes(D, heart_disease)	causes(anemia, heart_disease)	1
risk_factor(D)	risk_factor(aging)	1
has_risk_factor(SE, D)	has_risk_factor(patient_iris, aging)	1
exhibits(D2, fatigue)	exhibits(patient_liam, fatigue)	1
has_risk_factor(patient_noah, D)	has_risk_factor(patient_noah, aging)	1
exhibits(D, D1)	exhibits(patient_bob, cough)	1
has_symptom(anxiety, D)	has_symptom(anxiety, dizziness)	1
causes(D, Organ)	causes(liver_disease, kidney_disease)	1
exhibits(S, fatigue)	exhibits(patient_henry, fatigue)	1
diagnosed_with(SE, D1)	diagnosed_with(patient_kate, anemia)	1
complication_drug(patient_kate, Spec)	complication_drug(P, Drug) :- complication_risk(P, D), treats(Drug, D)	1
may_have_disease(patient_grace, covid19)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
affects(D, D1)	affects(asthma, lungs)	1
exhibits(D1, fatigue)	exhibits(patient_eve, fatigue)	1
diagnosed_with(Doc, D)	diagnosed_with(patient_carol, hypertension)	1
has_symptom(arthritis, D)	has_symptom(arthritis, fatigue)	1
treats(Spec, D)	treats(aspirin, heart_disease)	1
has_specialty(S, cardiology)	has_specialty(dr_smith, cardiology)	1
may_have_disease(patient_alice, liver_disease)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(D, fever)	exhibits(patient_eve, fever)	1
side_effect(D, D1)	side_effect(amlodipine, dizziness)	1
may_have_disease(patient_liam, depression)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
diagnosed_with(RF, liver_disease)	diagnosed_with(patient_mia, liver_disease)	1
exhibits(Drug, D)	exhibits(patient_alice, frequent_urination)	1
exhibits(Drug, fatigue)	exhibits(patient_eve, fatigue)	1
affects(D1, D)	affects(diabetes, heart)	1
has_symptom(D1, fatigue)	has_symptom(pneumonia, fatigue)	1
exhibits(Doc, fatigue)	exhibits(patient_kate, fatigue)	1
risk_increases(stress, D)	risk_increases(stress, depression)	1
requires_specialist(D1, D)	requires_specialist(pneumonia, pulmonology)	1
risk_increases(obesity, P)	risk_increases(obesity, diabetes)	1
patient(D)	patient(patient_olivia)	1
patient(SE)	patient(patient_bob)	1
has_risk_factor(D1, D)	has_risk_factor(patient_kate, poor_diet)	1
requires_specialist(depression, S)	requires_specialist(depression, psychiatry)	1
exhibits(S, D)	exhibits(patient_mia, fatigue)	1
has_symptom(D, D1)	has_symptom(diabetes, blurred_vision)	1
treats(Organ, asthma)	treats(prednisone, asthma)	1
exhibits(Spec, muscle_weakness)	exhibits(patient_iris, muscle_weakness)	1
has_symptom(D1, D)	has_symptom(anemia, fatigue)	1
risk_factor(D)	risk_factor(diabetes_history)	1
causes(D, P)	causes(depression, anxiety)	1
affects(D, Spec)	affects(copd, lungs)	1
diagnosed_with(RF, D)	diagnosed_with(patient_alice, heart_disease)	1
affects(liver_disease, Drug)	affects(liver_disease, liver)	1
may_have_disease(patient_kate, D)	may_have_disease(P, D) :- patient(P), exhibits(P, S), has_symptom(D, S)	1
exhibits(Doc, D)	exhibits(patient_mia, abdominal_pain)	1
exhibits(Organ, fatigue)	exhibits(patient_eve, fatigue)	1
requires_specialist(Doc, D)	requires_specialist(alzheimers, neurology)	1
diagnosed_with(SE, D)	diagnosed_with(patient_frank, influenza)	1
has_risk_factor(SE, sedentary_lifestyle)	has_risk_factor(patient_henry, sedentary_lifestyle)	1
affects(copd, Organ)	affects(copd, lungs)	1
side_effect(warfarin, Drug)	side_effect(warfarin, fatigue)	1
exhibits(SE, chest_pain)	exhibits(patient_carol, chest_pain)	1
risk_increases(alcohol_abuse, Doc)	risk_increases(alcohol_abuse, liver_disease)	1
